_id,ltable_index,rtable_index,ltable_Length_ft,ltable_make_model,ltable_seller,ltable_location,ltable_year,ltable_price_US,ltable_hull_material,rtable_Length_ft,rtable_make_model,rtable_seller,rtable_location,rtable_year,rtable_price_US,rtable_hull_material,gold
1436064,3692,2058,23,Cobalt.R3 WSS,"Marine Sales of Pickwick, LLC","Counce, Tennessee",2015,Request Price,Fiberglass,23,Cobalt R3 WSS,"Marine Sales of Pickwick, LLC
   ","Counce, TN",2015,Call for Price,Fiberglass,1
1431576,3680,2058,23,Cobalt. R3 Bowrider,"Marine Sales of Pickwick, LLC","Counce, Tennessee",2015,Request Price,Fiberglass,23,Cobalt R3 WSS,"Marine Sales of Pickwick, LLC
   ","Counce, TN",2015,Call for Price,Fiberglass,0
1415100,3636,2038,23,Chaparral - DEMO.227 SSX Bowrider,Sunrise Marine of Alabama,"Daphne, Alabama",2016,Request Price,Fiberglass,23,Chaparral - DEMO 227 SSX Bowrider,"Sunrise Marine - Boat Sales, Service & Parts
   ","Daphne, AL",2016,Call for Price,Fiberglass,1
1410986,3625,2038,23,Chaparral - DEMO.227 SSX Bowrider,Sunrise Marine,"Daphne, Alabama",2016,Request Price,Fiberglass,23,Chaparral - DEMO 227 SSX Bowrider,"Sunrise Marine - Boat Sales, Service & Parts
   ","Daphne, AL",2016,Call for Price,Fiberglass,1
1402386,3602,2040,23,Chaparral.230 Suncoast 118H,Longshore Boats,"Charleston, South Carolina",2017,64304,Fiberglass,23,Chaparral 230 Suncoast 118H,"Longshore Boats
   ","Charleston, SC",2017,64304,Fiberglass,1
1393763,3579,2019,23,Boston Whaler.230 Vantage,Captain's Choice of Pickwick,"Pickwick Lake, TN, Mississippi",2015,Request Price,Fiberglass,23,Boston Whaler 230 Vantage,"Captain's Choice of Pickwick
   ","Pickwick Lake, TN, MS",2015,Call for Price,Fiberglass,1
1324013,3402,1963,24,Sea Ray.220 Sundeck,"Tampa Yacht Sales, INC","Tierra Verde, Florida",2007,29950,Fiberglass,24,Sea Ray 220 Sundeck,"Tampa Yacht Sales, INC
   ","Tierra Verde, FL",2007,29950,Fiberglass,1
1323082,3400,1964,24,Regal.2350 LSC,Delta Marine Sales,"Stockton, California",2000,26900,Fiberglass,24,Regal 2350 LSC,"Delta Marine Sales
   ","Stockton, CA",2000,26900,Fiberglass,1
1308631,3369,1959,24,Four Winns.214 Funship,Yacht Masters,"Merritt Island, Florida",2004,19500,Fiberglass,24,Four Winns 214 Funship,"Yacht Masters
   ","Merritt Island, FL",2004,19500,Fiberglass,1
1223314,3186,1920,24,Yamaha.242 Limited S,Hall Marine Group-Sea Ray of Lake Norman,United States,2016,Request Price,Fiberglass,24,Yamaha 242 Limited S,"Hall Marine Group
   ",United States,2016,1,Fiberglass,1
1172485,3077,1885,24,Seaswirl.2301 DC,Cahoon Yacht Brokerage,"Cape Cod, Massachusetts",2005,22900,Fiberglass,24,Seaswirl 2301 DC,"Cahoon Yacht Brokerage
   ","Cape Cod, MA",2005,22900,Fiberglass,1
1169553,3071,1748,24,Robalo.242 Center Console,Sunrise Marine,"Fort Walton Beach, Florida",2016,83497,Fiberglass,24,Robalo 242 Center Console,"Sunrise Marine - Boat Sales, Service & Parts
   ","Fort Walton Beach, FL",2016,83497,Fiberglass,1
1162540,3056,1725,24,Regal.24 FasDeck RX,"Racine Riverside Marine, Inc.","Racine, Wisconsin",2012,48900,Fiberglass,24,Regal 24 FasDeck RX,"Racine Riverside Marine, Inc.
   ","Racine, WI",2012,48900,Fiberglass,1
1157411,3045,1722,24,Regal.2400 Bowrider,"Johnston & Mayer Oasis Yachts, LLC","New Orleans, Louisiana",2008,23900,Fiberglass,24,Regal 2400 Bowrider,"Johnston & Mayer Oasis Yachts, LLC
   ","New Orleans, LA",2008,23900,Fiberglass,1
1096480,2914,1837,24,Sea Ray.240 Sundeck OB,MarineMax Palm Beach at PGA Marina,"Palm Beach Gardens, Florida",2014,62000,Fiberglass,24,Sea Ray 240 Sundeck OB,"MarineMax Inc.
   ","Palm Beach Gardens, FL",2014,62000,Fiberglass,1
1091294,2903,1777,24,Sea Ray.240 Sundeck,Captain's Choice of Pickwick,"Pickwick Lake, TN, Mississippi",2015,Request Price,Fiberglass,24,Sea Ray 240 Sundeck,"Captain's Choice of Pickwick
   ","Pickwick Lake, TN, MS",2015,Call for Price,Fiberglass,1
1079641,2878,1774,24,Sea Ray.240 Sundeck,MarineMax Lake Ozark,"Lake Ozark, Missouri",2016,Request Price,Fiberglass,24,Sea Ray 240 Sundeck,"MarineMax Inc.
   ","Lake Hopatcong, NJ",2016,Call for Price,Fiberglass,0
1077775,2874,1772,24,Sea Ray.240 Sundeck,MarineMax Dallas,"Lewisville, Texas",2016,Request Price,Fiberglass,24,Sea Ray 240 Sundeck,"MarineMax Inc.
   ","Lewisville, TX",2016,Call for Price,Fiberglass,1
1076900,2872,1829,24,Sea Ray.240 Sundeck Outboard,MarineMax Norwalk,"Norwalk, Connecticut",2016,Request Price,Fiberglass,24,Sea Ray 240 Sundeck Outboard,"MarineMax Inc.
   ","Norwalk, CT",2016,Call for Price,Fiberglass,1
1075986,2870,1848,24,Sea Ray.240 Sundeck Outboard,MarineMax Long Island,"Lindenhurst, New York",2016,Request Price,Fiberglass,24,Sea Ray 240 Sundeck Outboard,"MarineMax Inc.
   ","Lindenhurst, NY",2016,Call for Price,Fiberglass,1
1073203,2864,1861,24,Sea Ray.SDX 240,MarineMax Long Island,"Lindenhurst, New York",2017,Request Price,Fiberglass,24,Sea Ray SDX 240,"MarineMax Inc.
   ","Lindenhurst, NY",2017,Call for Price,Fiberglass,1
1072752,2863,1876,24,Sea Ray.SDX 240 OB,MarineMax Miami,"Miami, Florida",2017,Request Price,Fiberglass,24,Sea Ray SDX 240 OB,"MarineMax Inc.
   ","Miami, FL",2017,Call for Price,Fiberglass,1
1071803,2861,1859,24,Sea Ray.SDX 240,MarineMax Orlando,"Orlando, Florida",2017,Request Price,Fiberglass,24,Sea Ray SDX 240,"MarineMax Inc.
   ","Orlando, FL",2017,Call for Price,Fiberglass,1
1069490,2856,1876,24,Sea Ray.SDX 240,MarineMax Miami,"Miami, Florida",2017,Request Price,Fiberglass,24,Sea Ray SDX 240 OB,"MarineMax Inc.
   ","Miami, FL",2017,Call for Price,Fiberglass,0
1067612,2852,1862,24,Sea Ray.SDX 240,MarineMax Norwalk,"Norwalk, Connecticut",2017,Request Price,Fiberglass,24,Sea Ray SDX 240,"MarineMax Inc.
   ","Norwalk, CT",2017,Call for Price,Fiberglass,1
1067050,2851,1765,24,Sea Ray.2001 24 Sundeck,Beacon Point Marine,"Greenwich, Connecticut",2001,17500,Fiberglass,24,Sea Ray 2001 24 Sundeck,"Beacon Point Marine
   ","Greenwich, CT",2001,17500,Fiberglass,1
1063327,2843,1770,24,Sea Ray.240 Sundeck,All Captains Yacht Sales,"St Petersburg, Florida",2008,34000,Fiberglass,24,Sea Ray 24 sundeck,"All Captains Yacht Sales
   ","St Petersburg, FL",2008,34000,Fiberglass,1
1062027,2840,1869,24,Sea Ray.SDX 240,MarineMax Lake Ozark,"Lake Ozark, Missouri",2017,Request Price,Fiberglass,24,Sea Ray SDX 240,"MarineMax Inc.
   ","Lake Hopatcong, NJ",2017,Call for Price,Fiberglass,0
1055345,2826,1710,24,Monterey.248 Ls,United Yacht Sales - New Jersey,"Stone Harbor, New Jersey",2004,19900,Fiberglass,24,Monterey 248 LS Bowrider,"United Yacht Sales
   ","Stone Harbor, NJ",2004,19900,Fiberglass,1
1042282,2798,1695,24,Monterey.234FS Bowrider,Bond Boats Florida Yacht Brokers,"Sebastian, Florida",2010,29999,Fiberglass,24,Monterey 234FS Bowrider,"Bond Boats Florida Yacht Brokers
   ","Sebastian, FL",2010,29999,Fiberglass,1
1031556,2775,1687,24,Mastercraft.X45 SS,MarineMax Lake Hopatcong,"Lake Hopatcong, New Jersey",2008,49995,Fiberglass,24,Mastercraft X45 SS,"MarineMax Inc.
   ","Lake Hopatcong, NJ",2008,49995,Fiberglass,1
1023638,2758,1691,24,Malibu.24 MXZ,"Marine Sales & Service, Inc.","Louisville, Kentucky",2014,99900,Fiberglass,24,Malibu 24 MXZ,"Marine Sales & Service
   ","LOUISVILLE, KY",2014,99500,Fiberglass,1
1017759,2745,1871,24,Hurricane.2400 SUNDECK,Wye River Marine,"Kent Island, Maryland",2016,59900,Fiberglass,24,Sea Ray SunDeck,"Long Island Marine Group
   ","Long Island , NY",2016,64900,Fiberglass,0
1000294,2708,1647,24,Four Winns.240 Horizon,WORLDWIDE YACHT SALES INC.,"Cape Coral, Florida",2007,27922,Fiberglass,24,Four Winns 240 Horizon,"WORLDWIDE YACHT SALES INC.
   ","Cape Coral, FL",2007,27922,Fiberglass,1
998433,2704,1650,24,Formula.F-240 BR,Portside Yacht Sales,"Fort Lauderdale, Florida",2006,49500,Fiberglass,24,Formula F-240 BR,"Portside Yacht Sales & Service
   ","Fort Lauderdale, FL",2006,49500,Fiberglass,1
987713,2681,1648,24,Formula.240 Bowrider,Chicago Yacht Works,United States,2016,107040,Fiberglass,24,Formula 240 Bowrider,"Gulf Coast Boat Sales & Yacht Management
   ","FL, United States",2016,1,Fiberglass,0
983961,2673,1624,24,Ebbtide.2400 SS Fun Cruiser O/B,Portside Yacht Sales,"Tarpon Springs, Florida",2009,32500,Fiberglass,24,Ebbtide 2400 SS Fun Cruiser O/B,"Portside Yacht Sales & Service
   ","Tarpon Springs, FL",2009,32500,Fiberglass,1
981178,2667,1637,24,Edgewater.248 CX,Bosun Marine,"On Order, Massachusetts",2017,Request Price,Fiberglass,24,Edgewater 248 CX,"Bosun Marine
   ","On Order, MA",2017,Call for Price,Fiberglass,1
980721,2666,1646,24,Edgewater.248 CX,Bosun Marine,"Mashpee, Massachusetts",2017,Request Price,Fiberglass,24,Edgewater 248 CX,"Bosun Marine
   ","Mashpee, MA",2017,Call for Price,Fiberglass,1
963442,2629,1609,24,Cobalt.240 Open Bow,Pettingill Yachts,"NEWPORT BEACH, California",2003,34000,Fiberglass,24,Cobalt 240 Open Bow,"Pettingill Yachts
   ","NEWPORT BEACH, CA",2003,34000,Fiberglass,1
956903,2615,1594,24,Cobalt.24 Bow Rider,COMPLETE MARINE,"Pompano Beach, Florida",2002,23500,Fiberglass,24,Cobalt 24 Bow Rider,"COMPLETE MARINE
   ","Pompano Beach, FL",2002,23500,Fiberglass,1
943847,2587,1586,24,Chaparral.244 Sunesta,Tilly's Marine,"Huntington Beach, California",2016,Request Price,Fiberglass,24,Chaparral 244 Sunesta,"Tilly's Marine
   ","Huntington Beach, CA",2016,Call for Price,Fiberglass,1
937327,2573,1590,24,Chaparral.244 Sunesta 107G,Longshore Boats,"Charleston, South Carolina",2017,Request Price,Fiberglass,24,Chaparral 244 Sunesta 108G,"Longshore Boats
   ","Charleston, SC",2017,Call for Price,Fiberglass,0
917595,2530,1897,24,Vip.242 Deckliner,MarineMax Lake Conroe,"Montgomery, Texas",2005,19782,Fiberglass,24,VIP BOATS 242 DECKLINER,"MarineMax Inc.
   ","Montgomery, TX",2005,19782,Fiberglass,1
897703,2488,1576,24,Axopar.24 HT,Nautical Ventures,"South Florida , Florida",2016,69043,Fiberglass,24,Axopar 24 HT,"Nautical Ventures
   ","South Florida , FL",2016,69043,Fiberglass,1
896763,2486,1568,24,Bayliner.245 Bowrider,E Yachting,"Gloucester, Virginia",2004,17500,Fiberglass,24,Bayliner 245 Bowrider,"E Yachting
   ","Gloucester, VA",2004,17500,Fiberglass,1
884630,2460,1551,24,Sea Ray.240 Sundeck,"Stone Harbor Yacht Sales - Stone Harbor, NJ",Stone Harbor,2013,54900,Fiberglass,24,Sea Ray 240 Sundeck,"Stone Harbor Yacht Sales
   ","Stone Harbor, United States",2013,54900,Fiberglass,1
882768,2456,1553,24,Sea Ray.240 Sundeck,Fox Chapel Marine,"Pittsburgh, Pennsylvania",2012,59750,Fiberglass,24,Sea Ray 240 Sundeck,"Fox Chapel Marine
   ","Pittsburgh, PA",2012,59750,Fiberglass,1
880892,2452,1541,24,Regal.24 FasDeck RX,AM PM MARINE,"Pasadena, Maryland",2016,Request Price,Fiberglass,24,Regal 24 FasDeck,"AM PM MARINE
   ","Pasadena, MD",2016,Call for Price,Fiberglass,0
871558,2432,1527,24,Chaparral.243 Vortex VR,Waterfront Marine Yacht Sales,"Edgewater, Maryland",2016,75889,Fiberglass,24,Chaparral 243 Vortex VR,"Waterfront Marine Yacht Sales-New Jersey
   ","Edgewater, MD",2016,75889,Fiberglass,1
868783,2426,1548,24,Regal.24 Fasdeck,Sheltered Cove Marina,"Tuckerton, New Jersey",2017,Request Price,Fiberglass,24,Regal 24 FasDeck,"Sheltered Cove Marina
   ","Tuckerton, NJ",2017,Call for Price,Fiberglass,1
854770,2396,1514,24,Four Winns.SL242,Anchorage Yacht Sales,"Zeeland, Michigan",2013,61500,Fiberglass,24,Four Winns SL242,"Anchorage Yacht Sales
   ","Zeeland, MI",2013,61500,Fiberglass,1
826321,6272,3137,21,Monterey.217 Blackfin,North Florida Yacht Sales,"Jacksonville, Florida",2017,Request Price,Fiberglass,21,Monterey 217 Blackfin,"North Florida Yacht Sales
   ","Jacksonville, FL",2017,1,Fiberglass,1
804788,6220,3132,21,Chaparral.210 Suncoast Bowrider,Sunrise Marine,"Mary Esther, Florida",2016,47764,Fiberglass,21,Chaparral 210 Suncoast Bowrider,"Sunrise Marine - Boat Sales, Service & Parts
   ","Mary Esther, FL",2016,47764,Fiberglass,1
804358,6219,3116,21,Chaparral.210 Suncoast,Waterfront Marine Yacht Sales,"SOMERS POINT, New Jersey",2016,52991,Fiberglass,21,Chaparral 210 Suncoast,"Waterfront Marine Yacht Sales-New Jersey
   ","SOMERS POINT, NJ",2016,52991,Fiberglass,1
803941,6218,3113,21,Chaparral.210 Suncoast,Waterfront Marine Yacht Sales,"Somers Point, New Jersey",2016,51203,Fiberglass,21,Chaparral 210 Suncoast,"Waterfront Marine Yacht Sales-New Jersey
   ","Somers Point, NJ",2016,51203,Fiberglass,1
799798,6208,3110,21,Chaparral.210 Suncoast,A & S Boats,"South Windsor, Connecticut",2017,Request Price,Fiberglass,21,Chaparral 210 Suncoast,"A & S Boats
   ","South Windsor, CT",2017,Call for Price,Fiberglass,1
796495,6200,3119,21,Chaparral.210 Suncoast 181B,Longshore Boats,"Charleston, South Carolina",2016,52616,Fiberglass,21,Chaparral 210 Suncoast 181B,"Longshore Boats
   ","Charleston, SC",2016,52616,Fiberglass,1
776595,6152,3091,21,Tidewater Boats.210 LXF,Blue Marlin Boats,"Seaford, New York",2016,Request Price,Fiberglass,21,Tidewater 210 LXF,"Blue Marlin Boats
   ","Seaford, NY",2016,1,Fiberglass,1
774528,6147,3094,21,Wellcraft.210 Sportsman,"All Seasons Marine Works, Inc","Westport, Connecticut",2009,27900,Fiberglass,21,Wellcraft 210 Sportsman,"All Seasons Marine Works, Inc
   ","Westport, CT",2009,27900,Fiberglass,1
750391,6089,2969,21,Scarab.215HO Impulse,Sea Ray of Louisville,"Louisville, Kentucky",2016,68548,Fiberglass,21,Scarab 215HO Impulse,"Sea Ray of Cincinnati
   ","Louisville, KY",2016,68548,Fiberglass,1
737530,6058,2942,21,Regal.2120 Destiny,Commonwealth Boat Brokers,"Ashland, Virginia",2005,17900,Fiberglass,21,Regal DESTINY 2120,"Commonwealth Boat Brokers
   ","Ashland, VA",2005,17900,Fiberglass,1
728416,6036,2936,21,Regal.2100 Regal,Grand Bay Marine,"Traverse City, Michigan",2011,39950,Fiberglass,21,Regal 2100,"Grand Bay Marine
   ","Traverse City, MI",2011,34900,Fiberglass,0
714354,6002,2950,21,Regal.2100 RX Bowrider,AM PM MARINE,"Pasadena, Maryland",2016,Request Price,Fiberglass,21,Regal 2100 RX Bowrider,"AM PM MARINE
   ","Pasadena, MD",2016,Call for Price,Fiberglass,1
711452,5995,2946,21,Regal.2100 RX Surf,Grand Bay Marine,"Traverse City, Michigan",2017,Request Price,Fiberglass,21,Regal 2100 RX Surf,"Grand Bay Marine
   ","Traverse City, MI",2017,Call for Price,Fiberglass,1
699530,5966,3030,21,Sea Ray.210 Signature,Boat Brokers LKN,"Cornelius, North Carolina",2002,13900,Fiberglass,21,Sea Ray 210 Signature,"Boat Brokers LKN
   ","Cornelius, NC",2002,13900,Fiberglass,1
683423,5927,3069,21,Sea Ray.SPX 210 OB,MarineMax Ft. Myers,"Ft. Myers, Florida",2017,Request Price,Fiberglass,21,Sea Ray SPX 210 OB,"MarineMax Inc.
   ","Ft. Myers, FL",2017,Call for Price,Fiberglass,1
677201,5912,3057,21,Sea Ray.SPX 210 OB,MarineMax Dallas,"Lewisville, Texas",2017,Request Price,Fiberglass,21,Sea Ray SPX 210,"MarineMax Inc.
   ","Lewisville, TX",2017,Call for Price,Fiberglass,0
675955,5909,3053,21,Sea Ray.SPX 210,MarineMax Norwalk,"Norwalk, Connecticut",2017,Request Price,Fiberglass,21,Sea Ray SPX 210,"MarineMax Inc.
   ","Norwalk, CT",2017,Call for Price,Fiberglass,1
673009,5902,3005,21,Sea Ray.21 SPX,MarineMax Warwick,"Warwick, Rhode Island",2016,Request Price,Fiberglass,21,Sea Ray 21 SPX,"MarineMax Inc.
   ","Warwick, RI",2016,Call for Price,Fiberglass,1
672600,5901,3010,21,Sea Ray.21 SPX,MarineMax Lake Conroe,"Montgomery, Texas",2016,Request Price,Fiberglass,21,Sea Ray 21 SPX,"MarineMax Inc.
   ","Montgomery, TX",2016,Call for Price,Fiberglass,1
662258,5876,3018,21,Sea Ray.21 SPX,MarineMax Ship Bottom,"Ship Bottom, New Jersey",2016,Request Price,Fiberglass,21,Sea Ray 21 SPX,"MarineMax Inc.
   ","Ship Bottom, NJ",2016,Call for Price,Fiberglass,1
661854,5875,3028,21,Sea Ray.21 SPX Outboard,MarineMax Long Island,"Lindenhurst, New York",2016,Request Price,Fiberglass,21,Sea Ray 21 SPX Outboard,"MarineMax Inc.
   ","Lindenhurst, NY",2016,Call for Price,Fiberglass,1
661425,5874,3013,21,Sea Ray.21 SPX,MarineMax Somers Point,"Somers Point, New Jersey",2016,Request Price,Fiberglass,21,Sea Ray 21 SPX,"MarineMax Inc.
   ","Somers Point, NJ",2016,Call for Price,Fiberglass,1
640235,5823,2937,21,Nautique.Super Air Nautique 210,Irish Boat Shop - Harbor Springs,"Northern, Michigan",2017,Request Price,Fiberglass,21,Nautique Super Air Nautique 210,"Irish Boat Shop
   ","Northern, MI",2017,Call for Price,Fiberglass,1
636559,5814,2987,21,Sea Ray.200 Sundeck,Pier One Yacht Sales,"Punta Gorda, Florida",2011,25500,Fiberglass,21,Sea Ray 200 Sundeck,"PIER ONE YACHT SALES
   ","Punta Gorda, FL",2011,25500,Fiberglass,1
632370,5804,2938,21,Nautic Star.210SC Sport Deck,National Powerboats,"Jacksonville, Florida",2009,13900,Fiberglass,21,NauticStar 210SC Sport Deck,"National Powerboats
   ","Jacksonville, FL",2009,13900,Fiberglass,1
587619,5696,2899,21,Key West.211 Dual Console,Sebastian Inlet BoatWorks,United States,2014,29900,Fiberglass,21,Key West 211 Dual Console,"Sebastian Inlet BoatWorks
   ",United States,2014,29900,Fiberglass,1
586044,5692,2980,21,Sea Hunt.Escape 211 LE,New Jersey Outboards,"Bayville, New Jersey",2017,Request Price,Fiberglass,21,Sea Hunt Escape 211 LE,"New Jersey Outboards
   ","Bayville, NJ",2017,Call for Price,Fiberglass,1
584800,5689,2978,21,Sea Hunt.21LE,"Shore Point Marina & Yacht Sales, Inc.","Pine Beach, New Jersey",2014,39900,Fiberglass,21,Sea Hunt 21LE,"Shore Point  Marina & Yacht Sales, Inc.
   ","Pine Beach, NJ",2014,39900,Fiberglass,1
568649,5650,2973,21,Sea Fox.216 Dc,"Johnston & Mayer Oasis Yachts, LLC","Galveston, Texas",2011,24900,Fiberglass,21,Sea Fox 216 DC,"Johnston & Mayer Oasis Yachts, LLC
   ","Galveston, TX",2011,24900,Fiberglass,1
566895,5646,2875,21,Four Winns.H210 SS,Great Lakes Yacht Sales / Suncoast Yacht Sales / Chris Craft TB,"Fox Lake, Illinois",2014,52000,Fiberglass,21,Four Winns H210 SS,"Great Lakes Yacht Sales / Suncoast Yacht Sales / Chris Craft TB
   ","Fox Lake, IL",2014,52000,Fiberglass,1
563167,5637,2873,21,Four Winns.H210 SS,Aloha Marine Internet Sales,"daytona beach/ holly hill, Florida",2016,Request Price,Fiberglass,21,Four Winns 210 Horizon,"Aloha Marine Center
   ","Daytona Beach/Holly Hill, FL",2016,Call for Price,Fiberglass,1
561105,5632,2881,21,Four Winns.210 Horizon,Legendary Marine Ft. Walton Beach,"Fort Walton Beach, Florida",2009,29900,Fiberglass,21,Four Winns 210 SS,"Legendary Marine
   ","Fort Walton Beach, FL",2009,29900,Fiberglass,1
536242,5572,2858,21,Chris-Craft.210 Bow Rider,Ocean Beach Marine Centers (Lavallette),"Lavallette, New Jersey",2000,14760,Fiberglass,21,Chris Craft 210 Bow Rider,"Ocean Beach Marine Centers
   ","Lavallette, NJ",2000,14760,Fiberglass,1
532094,5562,2850,21,Chris-Craft.Bowrider 210,Bay Way Marine,"St. Petersburg, Florida",2000,11995,Fiberglass,21,Chris-Craft 210 Bowrider,"Bay Way Marine, Inc.
   ","St. Petersburg, FL",2000,11995,Fiberglass,1
522985,5540,2849,21,Chris-Craft.Capri 21,Walstrom Marine  - Harbor Springs,"Harbor Springs, Michigan",2016,Request Price,Fiberglass,21,Chris-Craft Capri 21,"Walstrom Marine- Harbor Springs
   ","Harbor Springs, MI",2016,Call for Price,Fiberglass,1
498965,5482,2841,21,Chaparral.H20 21 Sport,Sunrise Marine,"Mary Esther, Florida",2017,Request Price,Fiberglass,21,Chaparral H20 21 Sport,"Sunrise Marine - Boat Sales, Service & Parts
   ","Mary Esther, FL",2017,Call for Price,Fiberglass,1
498137,5480,2841,21,Chaparral.H2O 21 Sport Bowrider,Sunrise Marine,"Mary Esther, Florida",2017,42538,Fiberglass,21,Chaparral H20 21 Sport,"Sunrise Marine - Boat Sales, Service & Parts
   ","Mary Esther, FL",2017,Call for Price,Fiberglass,0
497311,5478,2843,21,Chaparral.H20 21 Sport,Sunrise Marine,"Mary Esther, Florida",2017,39518,Fiberglass,21,Chaparral H20 21 Sport,"Sunrise Marine - Boat Sales, Service & Parts
   ","Mary Esther, FL",2017,39518,Fiberglass,1
496892,5477,2838,21,Chaparral.H20 21 Sport,Sunrise Marine,"Mary Esther, Florida",2017,39973,Fiberglass,21,Chaparral H20 21 Sport,"Sunrise Marine - Boat Sales, Service & Parts
   ","Mary Esther, FL",2017,32280,Fiberglass,0
473264,5420,2808,21,Bryant.210 Walkabout,Cast Off Yacht Sales,"Forked River, New Jersey",2014,34997,Fiberglass,21,Bryant 210 Walkabout,"Cast Off Yacht Sales
   ","Forked River, NJ",2014,34997,Fiberglass,1
392494,5225,2768,21,Four Winns.H210,Gulf Coast Boat Sales,"Aventura, Florida",2013,32000,Fiberglass,21,Four Winns H210,"Gulf Coast Boat Sales & Yacht Management
   ","Aventura, FL",2013,32000,Fiberglass,1
387933,5214,2761,21,Crownline.215 SS,"Marina Yacht Brokers, llc.","Punta Gorda, Florida",2013,35995,Fiberglass,21,Crownline 215 SS,"Marina Yacht Brokers, llc.
   ","Punta Gorda, FL",2013,35995,Fiberglass,1
303071,8204,3754,19,Stingray.198LX SPORT,CenterPointe Yacht Sales,"PEWAUKEE, Wisconsin",2017,43244,Fiberglass,19,Stingray 198LX SPORT,"CenterPointe Yacht Sales
   ","PEWAUKEE, WI",2017,43244,Fiberglass,1
289257,8163,3634,19,Stingray.182 SC,Sundance Marine USA,"Pompano Beach, Florida",2017,Request Price,Fiberglass,19,NAUTIC STAR 193 SC,"COMPLETE MARINE
   ","Pompano Beach, FL",2017,Call for Price,Fiberglass,0
284947,8150,3666,19,Scarab.195 HO,Grand Bay Marine,"Traverse City, Michigan",2014,32950,Fiberglass,19,Scarab 195 HO,"Grand Bay Marine
   ","Traverse City, MI",2014,32950,Fiberglass,1
268554,8101,3639,19,Regal.1900 ESX,Sheltered Cove Marina,"Tuckerton, New Jersey",2017,30585,Fiberglass,19,Regal 1900 ESX,"Sheltered Cove Marina
   ","Tuckerton, NJ",2017,30585,Fiberglass,1
261592,8080,3691,19,Sea Ray.190 Signature,Sheltered Cove Marina,Tuckerton,1999,11995,Fiberglass,19,Sea Ray 190 SIGNATURE,"Sheltered Cove Marina
   ","Tuckerton, NJ",1999,11995,Fiberglass,1
249944,8045,3733,19,Sea Ray.SPX 190,MarineMax Pompano,"Pompano Beach, Florida",2017,Request Price,Fiberglass,19,Sea Ray SPX 190 OB,"MarineMax Inc.
   ","Pompano Beach, FL",2017,Call for Price,Fiberglass,0
249942,8045,3731,19,Sea Ray.SPX 190,MarineMax Pompano,"Pompano Beach, Florida",2017,Request Price,Fiberglass,19,Sea Ray SPX 190 OB,"MarineMax Inc.
   ","Wrightsville Beach, NC",2017,Call for Price,Fiberglass,0
249922,8045,3711,19,Sea Ray.SPX 190,MarineMax Pompano,"Pompano Beach, Florida",2017,Request Price,Fiberglass,19,Sea Ray SPX 190,"MarineMax Inc.
   ","Osage Beach, MO",2017,Call for Price,Fiberglass,0
249303,8043,3760,19,Sea Ray.SPX 190 OB,MarineMax Ft. Myers,"Ft. Myers, Florida",2017,Request Price,Fiberglass,19,Sea Ray SPX 190 OB,"MarineMax Inc.
   ","Ft. Myers, FL",2017,Call for Price,Fiberglass,1
247594,8038,3721,19,Sea Ray.SPX 190,MarineMax Orlando,"Orlando, Florida",2017,Request Price,Fiberglass,19,Sea Ray SPX 190,"MarineMax Inc.
   ","Orlando, FL",2017,Call for Price,Fiberglass,1
247270,8037,3731,19,Sea Ray.SPX 190 OB,MarineMax Pompano,"Pompano Beach, Florida",2017,Request Price,Fiberglass,19,Sea Ray SPX 190 OB,"MarineMax Inc.
   ","Wrightsville Beach, NC",2017,Call for Price,Fiberglass,0
246934,8036,3729,19,Sea Ray.SPX 190 OB,MarineMax Pompano,"Pompano Beach, Florida",2017,Request Price,Fiberglass,19,Sea Ray SPX 190 OB,"MarineMax Inc.
   ","Panama City Beach, FL",2017,Call for Price,Fiberglass,1
246924,8036,3719,19,Sea Ray.SPX 190 OB,MarineMax Pompano,"Pompano Beach, Florida",2017,Request Price,Fiberglass,19,Sea Ray SPX 190,"MarineMax Inc.
   ","Pompano Beach, FL",2017,Call for Price,Fiberglass,0
244272,8028,3739,19,Sea Ray.SPX 190 OB,MarineMax Wrightsville Beach,"Wrightsville Beach, North Carolina",2017,Request Price,Fiberglass,19,Sea Ray SPX 190 OB,"MarineMax Inc.
   ","Wrightsville Beach, NC",2017,Call for Price,Fiberglass,1
243905,8027,3706,19,Sea Ray.SPX 190,MarineMax Long Island,"Lindenhurst, New York",2017,Request Price,Fiberglass,19,Sea Ray SPX 190,"MarineMax Inc.
   ","Lindenhurst, NY",2017,Call for Price,Fiberglass,1
243572,8026,3707,19,Sea Ray.SPX 190,MarineMax Long Island,"Lindenhurst, New York",2017,Request Price,Fiberglass,19,Sea Ray SPX 190,"MarineMax Inc.
   ","Lindenhurst, NY",2017,Call for Price,Fiberglass,1
242905,8024,3708,19,Sea Ray.SPX 190 OB,MarineMax Pensacola,"Pensacola, Florida",2017,Request Price,Fiberglass,19,Sea Ray SPX 190,"MarineMax Inc.
   ","Pensacola, FL",2017,Call for Price,Fiberglass,0
242263,8022,3734,19,Sea Ray.SPX 190 OB,MarineMax Gulf Shores,"Gulf Shores, Alabama",2017,Request Price,Fiberglass,19,Sea Ray SPX 190 OB,"MarineMax Inc.
   ","Gulf Shores, AL",2017,Call for Price,Fiberglass,1
